# of Displays Supported ‡,# of External Connectors,# of Internal Connectors,12-Digit UPC,4K Support,64-bit Processing,Access time,Acoustical Noise,Adapter/Charger Type,Additional Information,Additional information,Air Pressure (mmH2O),Airflow,Airflow (CFM),Application,Approximate Battery Life,Architecture,Associated Battery Sizes:,Availability,Average Latency,Average Seek Read/Write,Average Seek Time,BLT Item #:,Backward Compatability,Battery Capacity:,Battery Cells,Battery Chemistry:,Battery Shelf Life:,Battery Size:,Battery Terminal Type:,Battery Type,Battery Voltage:,Binding,Bluetooth Enabled,Brand,Brand :,Brand Contact,Brand Name,Brand:,Buffer,Buffer Size,Built In Web Cam,Bus Clock,Bus Clock Bits,Bus Clock Rate,Bus Speed,Bus Type,Buttons/LED Indicators,Bytes/Sec,CPU,CPU Qty,CPU Socket,CPU Speed,Cable Length,Cabling Type,Cache,Cache :,Cache Memory (installed),Capacity,Capacity :,Capacity:,Carton Pack Quantity,Catalog Description,Catalog No. ,Categorie,Category,Category:,Cell Type,Cells,Certificates,Chassis Form,Chemistry:,Chipset Manufacturer,Chipset Model,Chipset Type,Clock Speed,Clock multiplier,Closure,Cold Cranking Amps:,Color,Color(s),Colour Print Speed,Compartment length,Compartment width,Compatibility,Compatible,Compatible Bay,Compatible With,Compatible with,Compressed Capacity,Condition,Connections,Connectivity,Connector,Connector Size,Connector Type,Connector/Port/Interface,Controller RAID Level,Controller Type,Cooler Included,Core Stepping,Core Type :,Country Of Origin,Country of Origin,Country of Origin:,Current consumption,DDS Manufacturer Specs (PDF),DVI,Data Link Protocol,Data Storage Device Type,Data Transfer Rate,Data Transfer Rate - Compressed,Depth,Depth (US),Depth (inches),Description:,Device ID,Device Size:,Device Support:,Device Type,Dimensions,Dimensions (DxH),Dimensions (HxWxD),Dimensions (WxD),Dimensions (WxDxH),Dimensions (WxH),Dimensions (mm),Dimensions:,Direct Disc Printing,DirectX* Support,Disk Size,Display Size,Display Type,Double-Sided (Duplex) Print,Drive Capacity,Drive Dimensions,Drive Interface,Drive Interface Standard,Drive LED Indicators,Drive Type,Drive Width,Duplex Mode,Durability,EAN,EAN :,EAN Code,EAN barcode,Ean,Ean List,Electronic/Mechanical,Embedded Options Available,Enclosure,Enclosure Type,Encryption,Energy Star,Energy Star Qualified,Execution Units,External Data Transfer,External Data Transfer Rate,External Interface:,Fan Noise Level (dBA),Fan Speed (RPM),Feature,First Page Out Time,Fits,For Device Type,For Use With,Form Factor,Formatted Capacity,Front Side Bus :,Generation,Genre ,Global Product Type,Graphics Base Frequency,Graphics Card,Graphics Max Dynamic Frequency,Green Compliance Certificate/Authority,Green Compliant,Green Product,Guaranteed Genuine HP,HD Tray/Carrier,HDD Form Factor,HDMI,HDMI Output,HP Logo,HP Serial Number,Hard Drive Capacity,Hard Drive Device Type,Hard Drive Interface,Hard Drive Size,Hard Drive Type,Hardware Platform,Height,Height (US),Height (inches),Height (maximum),Height:,Hot Swap,Hot Swap Tray,Hot-plug,HotSwap,HyperTransport Speed,I/O Module Connector,In Box Toner/Ink,Included Software,Input,Input Voltage,Input voltage,Installed L2 Cache Memory,Installed RAM,Intel® Clear Video HD Technology,Intel® Clear Video Technology,Intel® InTru™ 3D Technology,Intel® Quick Sync Video,Interface,Interface (Detailed),Interface Class,Interface Compatibility,Interface Transfer Rate,Interface Type,Internal Interface:,Invoice Description,Item #,Item :,Item Category,Item Code :,Item Code ,Item Dimensions,Item Size,Item Weight,Key Feature,Key Size,L-10 Life (hours),L1 Cache,L2 Cache,L2 Cache Size,L3 Cache,Label,Labor Warranty,Last Updated:,Length (maximum),Length:,Limited Warranty,Linux Compatibility,Load Rating,Logical levels of I / O,Low Halogen Options Available,MFi Certification,MPN,MPN:,MTTF (hours),Mac Compatibility,Manufacturer,Manufacturer Part #:,Manufacturer Part Number,Manufacturer Specs PDF,Manufacturer Stock No.,Manufacturer UCC Number,Manufacturer's website:,Manufacturer:,Master UPC,Material,Material(s),Material:,Max CPU Configuration,Max CPU Qty,Max Data Transfer Rate,Max Resolution (DP)‡,Max Resolution (HDMI 1.4)‡,Max Resolution (eDP - Integrated Flat Panel)‡,Max TDP,Max Turbo Frequency,Max Turbo Speed,Max Video Memory,Max. Data Transfer Rate,Maximum Memory,Maximum Paper Size,Maximum Paper Weight,Maximum Print Size,Maximum RAM,Maximum Read Speed,Maximum Supported Devices,Maximum Write Speed,Media Types,Meets ANSI/BIFMA?,Memory Form Factor,Memory Speed Supported,Memory Technology,Merk,Mfg Catalog #,Mfg Part#,Mfg. & Model:,Mfg. Part #:,Mfr Minimum Ord Qty,Mfr Name,Mfr. Part No:,MicroSD / TF memory card (128GB),MicroSD / TF memory card (16GB),MicroSD / TF memory card (32GB),MicroSD / TF memory card (64GB),MicroSD / TF memory card (8GB),Mobile Print Features (Built-in),Model,Model #:,Model :,Model:,Mono Print Speed,Multi Drive RAID Support,Native Capacity,Native Command Queueing* (NCQ),Native Data Transfer Rate,Networking Connectors,Networking Protocol,Networking Type,New Products,Note,Number Of Keys,Number of Cells,Number of Cores,Number of Memory Slots,Number of Onboard USB 3.0 Ports,Number of PCI Express x1 Slots,Number of PCI Express x16 Slots,Number of SATA Interfaces,Number of Threads,Number of Total Expansion Slots,Number of USB 3.0 Ports,OEM/Compatible,OTS Product ID,Official Release Date ,Onboard S/PDIF Header,OpenGL* Support,Operating Platform,Operating System,Operating Systems,Operating Temperature,Operating Voltage,Order in Multiples of,Other :,Output,Output Connector,Output Current,Output Voltage,Overall length,Overall width,PAX-Code,PCL Control Language,PGC3,PVC-Free,Package Dimensions,Package Qty,Package Quantity,Package Size,Package Weight,Package-1 Desc,Package-1 Qty,Packaging,Packaging:,Paper Capacity (std / max.),Part #,Part ID#,Part Number,Part Type:,PartNumber,Parts Warranty,Payment Method,Perfect for,Performance,Platform,Ports,Post-Consumer Recycled Content Percent,PostScript Control Language,Power,Power Cable Type,Power Management,Power Requirements,Power Source(s),Power:,Pre-Consumer Recycled Content Percent,Pre-Failure Warranty,Price :,Price:,Process,Process Technology,Processor,Processor Brand,Processor Core,Processor Graphics,Processor Main Features,Processor Manufacturer,Processor Number,Processor Qty,Processor Socket,Processor Speed,Processor Supported,Processor Type,Product,Product Code,Product Dimensions:,Product Group,Product ID,Product Measures,Product Type,Product Type:,Product Weight,Product Weight:,ProductGroup,ProductId,ProductTypeName,Products ID,Productserie,Profile,Protocol supported,Publisher,Qty In-Stock,QuickPath Interconnect,RAID Support,RAM (Installed),RAM (maximum),RAM Expandable To,RAM Technology,RPM,Rated Current,Rated Current (A),Rated Power,Rated Voltage,Reading Speed,Recommended Machine Type,Recordable DVD Drive,Related Products,Resistance,Resolution,Retail UPC,Return Policy:,Rotation Speed,Rotational Speed,SAS Compliancy,SCSI Interface,SCSI Signaling Type,SKU,SKU #:,Safety Current,Screen Size (inches),Seek Time,Serial Signals,Series,Server Model,Shipping Dimensions,Ships via UPS?,Size,Socket,Socket Compatability :,Software Included,Source:,Special Features,Speed,Spindle Speed,Spindle Speed (rpm),Standard Data Rate,Standard Memory,Standard Paper Capacity,Standard Paper Supply,Standard Warranty,Static Pressure,Storage Capacity,Storage Controller Type,Studio,Sub-Category,Suggested Retail Price:,Supported RAID Level,System Memory (RAM),System Requirements,TJunction,Tape Type,Target Use,Tariff (Inbound) Code,Technology,Thermal Design Power,Thermal Solution Specification,Thermal Specification,Tip Diameter,Title,Total Number of Onboard USB Ports,Total Number of PCI Express Slots,Total Number of USB Ports,Total Processor Supported,Total Recycled Content Percent,Transport Controls,Tweakers ID,Type,Type :,UNSPSC,UNSPSC Number,UPC,UPC Code,UPC:,UPCList - UPCListElement,USB Bus Powered,USB Interface,USB cable Length:,Uitvoering,Unboxed Machine Dimensions (W x D x H),Unboxed Weight,Unit of Measure,Units in Package,Upc,Upc List,Usage,VGA,Voltage,Voltage Range,Voltage:,Warranty,Warranty Labor,Warranty Parts,Warranty Period,Warranty Types,Warranty:,Weight,Weight (Approximate),Weight (US),Weight (kg) :,Weight (pounds),Weight:,Weighted Keys,Width,Width (US),Width (inches),Width (maximum),Width:,Windows Compatibility,Wireless Capabilities,Writing Speed,z-height, 
,,,,,,,,,,,,,,,,,,,,,,,,,8-cells,,,,,Replacement Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200mAh,,,,,,,,,Li-ion,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07 x 2.56 x 0.79 inch / 20.5 x 6.5 x 2cm(L x W x H),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4 V,,,,,,,,,16.12 oz / 457 g,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/20/2017,,,,,,,,,,,,,,,,,,,,Atmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AT29C1024-90TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AT29C102490TC,,Flash Memory,,,,,,,,,,,,,,,,,,,Request Quote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Request a Quote or Call.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gently Used ? X What does ""Gently Used"" mean? Item pulled from working system; may have been used for a short period of time, tested and verified to be in perfect working condition. Includes 1 Year Warranty & Hassle Free 30 Day Returns. see all product conditions >>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rail/Bracket,,,,,0.18 lb(s).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCBKTE6440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One (1) Year [?],,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160GB,,,,,,,Hard Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,22-position Serial ATA (SATA) Plug,,,,,,,,,,,,,,,,,150MB/s,,,,,,,,,,,,,,,4 in x 1 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 inches x 1/3H,,,SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serial ATA-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ML370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,ML370 349238-B21-5Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144135_ML370_HardDrives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200RPM,,,,,,,,,,,7.2K,,,,,,,,,,,,,,,,,,,,,,Hard Drive - Hot-Swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDSSDEX2-960G-G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid-State Drive (External),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0619659134433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jun 05, 2017",,,,,,,,,,,,,,,,PAX0009057804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3cm x 8.2cm x 1.8cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72GB,,,,,,,Hard Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serial Attached SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL165 418371-B21-5Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455188_DL165_HardDrives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000RPM,,,,,,,,,,,15K,,,,,,,,,,,,,,,,,,,,,,Hard Drive - Hot-Swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,10ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hard Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serial ATA 7-pin,,SATA 3.0GB/s,,,,,,,,,,,,,,,3.0GB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,3.5 inches,,,SATA NHP,,,,,,,,,,,,,,,,250GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL160 458939-B21-5Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460131_DL160_HardDrives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200RPM,,,,,,,,,,,7.2K,,,,,,,Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146GB,,,,,,,Hard Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 inches x 1/3H (Low Profile),,,,,,,,,,,,,,,,Internal,,,,,,3072MB/s,,,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included/Attached,,Yes,,,,,,,,,,,,,,Serial Attached SCSI (SAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hewlett Packard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,HP 376595-001-2Pack,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,144156_HP_HardDrives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5ms,,,,,,,,,,,,,15000RPM,,,,,,,,,,,15K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72GB,,,,,,,Hard Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 inches x 1/3H (Low Profile),,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included/Attached,,Yes,,,,,,,,,,,,,,Serial Attached SCSI (SAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hewlett Packard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,ML350 376594-001-5Pack,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,144154_ML350_HardDrives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000RPM,,,,,,,,,,,15K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64MB,,,,,,PCI,,,,,,,,,,,,,,,,,,,Proliant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCSI Controller,,,,,,,,,,,,80MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,,Ultra2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295636-B21,,,,,,,"PC, Unix, Sun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,,,,,,,,,,,,,,,,,,Server,,,,,,,,,,Wide Ultra2 SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Controller,,RAID 0 1 0+1 4 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64MB,,,,,,PCI,,,,,,,,,,,,,,,,,,,Proliant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCSI Controller,,,,,,,,,,,,80MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,,Ultra2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295636-B21,,,,,,,"PC, Unix, Sun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,,,,,,,,,,,,,,,,,,Server,,,,,,,,,,Wide Ultra2 SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Controller,,RAID 0 1 0+1 4 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seagate,,,,,,,,,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,4/8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STD28000N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tape Drive,,,,,,DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Processor,,,,,,,,,,3.06GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5MB,,12MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637406-B21,,,,,,,,,,,,,,,,,,,,,,32nm,,,Hexa-Core,,,,,1,Socket B LGA-1366,,,Intel Xeon,,,,,,,Processor,,,,,,,458204,,,,,,6.4GT/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Xeon,,,,,,,,,,95W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2TB,,,,,,,Dell HardDrive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 inches x 1/3H (LFF),,,,,,,,,,,,,,,,Internal,,,,,,,6G = 6Gb/sec (750 MB/s),,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included/Attached,,Yes,,,,,,,,,,,,,,Serial Attached SCSI (SAS 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0197JM-5Pack,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,7200RPM,,,,,,,,,,,7.2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2TB,,,,,,,Dell HardDrive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 inches x 1/3H (LFF),,,,,,,,,,,,,,,,Internal,,,,,,,6G = 6Gb/sec (750 MB/s),,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included/Attached,,Yes,,,,,,,,,,,,,,Serial Attached SCSI (SAS 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0197JM-5Pack,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,7200RPM,,,,,,,,,,,7.2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
